playerID,yearID,AB,H,2B,3B,HR,BB,SO
johnsjo09,2010,59,5,0,0,0,1,24
johnske05,2010,585,166,36,5,26,79,148
johnsni01,2010,72,12,4,0,2,24,23
johnsre02,2010,202,53,11,2,2,5,50
johnsro07,2010,178,34,10,0,2,25,46
jonesad01,2010,581,165,25,5,19,23,119
jonesan01,2010,278,64,12,1,19,45,73
jonesch06,2010,317,84,21,0,10,61,47
jonesga02,2010,592,146,34,1,21,53,123
joneshu01,2010,0,0,0,0,0,0,0
joycema01,2010,216,52,15,3,10,40,55
jurrjja01,2010,39,5,1,0,0,2,14
kaaihki01,2010,180,39,6,1,8,24,39
kalisry01,2010,163,41,11,1,4,12,38
kaplega01,2010,124,26,4,0,2,11,24
karstje01,2010,33,2,0,0,0,1,16
kawakke01,2010,24,3,1,0,0,3,9
kazmisc01,2010,6,0,0,0,0,0,3
kearnau01,2010,301,82,18,1,8,34,78
kearnau01,2010,102,24,3,0,2,12,38
kellesh01,2010,0,0,0,0,0,0,0
kellydo01,2010,238,58,4,0,9,8,42
kempma01,2010,602,150,25,6,28,53,170
kendaja01,2010,434,111,18,0,0,37,45
kendrho01,2010,616,172,41,4,10,28,94
kendrky01,2010,51,5,2,0,0,2,16
kennead01,2010,342,85,16,1,3,37,44
kenneia01,2010,54,11,1,0,0,7,24
keppije01,2010,514,148,34,1,6,51,36
kershcl01,2010,55,3,0,0,0,1,17
kilbybr01,2010,0,0,0,0,0,0,0
kimbrcr01,2010,0,0,0,0,0,0,0
kinslia01,2010,391,112,20,1,9,56,57
kintzbr01,2010,0,0,0,0,0,0,0
kirkmmi01,2010,0,0,0,0,0,0,0
kohnmi01,2010,0,0,0,0,0,0,0
konerpa01,2010,548,171,30,1,39,72,110
kotchca01,2010,414,90,20,1,9,35,57
kotsama01,2010,327,78,17,2,8,32,36
kottage01,2010,212,43,12,1,9,33,44
kouzmke01,2010,551,136,32,1,16,24,96
kratzer01,2010,34,4,0,0,0,2,9
kroenza01,2010,2,0,0,0,0,0,1
kubelja01,2010,518,129,23,3,21,56,116
kuoho01,2010,1,0,0,0,0,1,1
kurodhi01,2010,55,2,0,0,0,2,21
lackejo01,2010,5,2,1,0,0,0,1
laffeaa01,2010,1,0,0,0,0,0,0
lairdge01,2010,270,56,11,0,5,18,57
lambmi01,2010,38,7,1,1,0,2,6
langery01,2010,107,21,2,1,3,24,51
lannajo01,2010,44,4,2,0,0,4,22
laporma01,2010,376,83,15,1,12,46,82
larisje01,2010,10,2,0,0,0,0,4
larisje01,2010,57,10,3,0,2,7,20
larocad01,2010,560,146,37,2,25,48,172
larocan01,2010,247,51,8,0,4,19,43
larueja01,2010,56,11,1,0,2,5,7
latosma01,2010,54,6,2,0,1,0,29
leagubr01,2010,0,0,0,0,0,0,0
leakemi01,2010,48,16,1,0,0,5,15
leblawa01,2010,44,13,0,0,0,1,12
lecursa01,2010,11,1,1,0,0,0,2
ledezwi01,2010,0,0,0,0,0,0,0
leeca01,2010,605,149,29,1,24,37,59
leecl02,2010,3,0,0,0,0,0,2
leecl02,2010,0,0,0,0,0,0,0
leede02,2010,418,105,21,0,16,52,101
leede02,2010,129,37,14,0,3,21,33
lerewan01,2010,1,0,0,0,0,0,1
lerouch01,2010,0,0,0,0,0,0,0
lerouch01,2010,0,0,0,0,0,0,0
lestejo01,2010,3,0,0,0,0,1,2
lewisco01,2010,7,2,0,0,0,0,2
lewisfr02,2010,428,112,31,5,8,38,104
lewisje01,2010,0,0,0,0,0,0,0
lewisro01,2010,1,0,0,0,0,0,1
lidgebr01,2010,0,0,0,0,0,0,0
lillibr01,2010,98,22,5,2,2,3,36
lillyte01,2010,31,1,0,0,0,2,17
lillyte01,2010,23,1,0,0,0,1,9
linceti01,2010,67,7,0,0,0,3,29
lincobr01,2010,15,6,0,0,0,0,3
lincomi01,2010,1,0,0,0,0,0,0
lindad01,2010,569,135,32,3,23,38,144
lindsjo01,2010,12,1,0,0,0,0,3
lindsma01,2010,0,0,0,0,0,0,0
linebsc01,2010,0,0,0,0,0,0,0
linkjo01,2010,0,0,0,0,0,0,0
liriafr01,2010,2,0,0,0,0,0,1
litscje01,2010,1,0,0,0,0,0,0
loeka01,2010,2,0,0,0,0,0,2
loganbo02,2010,0,0,0,0,0,0,0
lohseky01,2010,35,6,2,0,0,0,8
loneyja01,2010,588,157,41,2,10,52,95
longoev01,2010,574,169,46,5,22,72,124
lopezfe01,2010,376,87,18,1,7,43,77
lopezfe01,2010,15,4,0,0,1,1,4
lopezja02,2010,1,0,0,0,0,0,0
lopezja02,2010,0,0,0,0,0,0,0
lopezjo01,2010,593,142,29,0,10,23,66
lopezro01,2010,64,5,0,0,0,1,35
lopezwi01,2010,0,0,0,0,0,0,0
lowede01,2010,53,8,4,0,0,5,14
lowelmi01,2010,218,52,13,0,5,23,34
lowema01,2010,0,0,0,0,0,0,0
lowema01,2010,0,0,0,0,0,0,0
lowrije01,2010,171,49,14,0,9,25,25
lucrojo01,2010,277,70,9,0,4,18,44
lucydo01,2010,15,5,3,0,1,2,3
ludwiry01,2010,281,79,20,2,11,24,64
ludwiry01,2010,209,44,7,0,6,24,57
luebkco01,2010,5,0,0,0,0,0,5
lugoju01,2010,241,60,4,2,0,15,50
lunahe01,2010,29,4,1,0,2,0,13
lyonbr01,2010,0,0,0,0,0,0,0
macdomi01,2010,0,0,0,0,0,0,0
maclaev01,2010,0,0,0,0,0,0,0
madsory01,2010,1,0,0,0,0,0,1
mahayro01,2010,0,0,0,0,0,0,0
maholpa01,2010,56,5,0,0,0,2,31
maiermi01,2010,373,98,15,6,5,41,68
mainejo01,2010,10,0,0,0,0,0,6
mainesc01,2010,0,0,0,0,0,0,0
majewga01,2010,0,0,0,0,0,0,0
maldoca03,2010,11,3,0,0,1,1,2
malonma02,2010,3,1,0,0,0,0,1
mangima01,2010,38,8,0,0,0,2,13
manshje01,2010,1,0,0,0,0,0,1
manuero01,2010,0,0,0,0,0,0,0
manzeto01,2010,258,58,7,0,1,13,71
marcush01,2010,4,1,1,0,0,1,2
marinjh01,2010,0,0,0,0,0,0,0
markani01,2010,629,187,45,3,12,73,93
marmoca01,2010,0,0,0,0,0,0,0
marquja01,2010,22,3,1,0,0,0,2
marquje01,2010,0,0,0,0,0,0,0
marshse01,2010,4,0,0,0,0,0,4
marsolo01,2010,262,51,15,0,3,26,55
martean01,2010,170,39,7,2,5,17,35
marteda01,2010,0,0,0,0,0,0,0
martevi01,2010,0,0,0,0,0,0,0
marticr01,2010,4,0,0,0,0,0,3
martife02,2010,18,3,0,0,0,1,5
martijd01,2010,12,2,1,0,0,0,4
martijo07,2010,3,0,0,0,0,0,1
martijo07,2010,0,0,0,0,0,0,0
martios01,2010,43,14,4,1,0,4,6
martiru01,2010,331,82,13,0,5,48,61
martivi01,2010,493,149,32,1,20,40,52
masseni01,2010,0,0,0,0,0,0,0
masteju01,2010,4,1,0,0,0,0,1
matafr01,2010,0,0,0,0,0,0,0
mateoma01,2010,2,0,0,0,0,0,1
mathejo02,2010,60,13,4,0,0,2,11
mathido01,2010,0,0,0,0,0,0,0
mathije01,2010,205,40,6,1,3,6,59
mathisc01,2010,0,0,0,0,0,0,0
matsuda01,2010,4,2,0,0,0,0,0
matsuhi01,2010,482,132,24,1,21,67,98
matsuka01,2010,71,10,1,0,0,4,10
matthga02,2010,58,11,3,0,0,6,24
matusbr01,2010,2,0,0,0,0,0,0
mauerjo01,2010,510,167,43,1,9,65,53
maxweju01,2010,104,15,6,0,3,25,43
mayayu01,2010,7,1,0,0,0,0,4
maybejo02,2010,12,4,0,0,2,1,4
maybica01,2010,291,68,7,3,8,24,92
maylu01,2010,37,7,1,0,0,0,10
mazzavi01,2010,4,0,0,0,0,0,2
mcanupa01,2010,22,3,0,0,1,2,11
mccanbr01,2010,479,129,25,0,21,74,98
mccleky01,2010,2,1,0,0,0,0,0
mcclemi01,2010,2,1,0,0,0,0,0
mccoymi01,2010,82,16,4,0,0,8,20
mccutan01,2010,570,163,35,5,16,70,89
mccutda01,2010,14,1,0,0,0,0,5
mcdonda02,2010,319,86,18,3,9,30,85
mcdonja03,2010,1,0,0,0,0,0,1
mcdonja03,2010,20,1,1,0,0,1,11
mcdonjo03,2010,152,38,9,2,6,6,26
mcgeeja01,2010,0,0,0,0,0,0,0
mcgehca01,2010,610,174,38,1,23,50,102
mckenmi01,2010,8,0,0,0,0,1,5
mclouna01,2010,242,46,12,1,6,33,57
mechegi01,2010,0,0,0,0,0,0,0
meddebr01,2010,0,0,0,0,0,0,0
medlekr01,2010,27,5,1,0,0,3,14
meekev01,2010,1,1,0,0,0,0,0
mejiaje01,2010,3,1,0,0,0,0,1
melanma01,2010,0,0,0,0,0,0,0
melanma01,2010,0,0,0,0,0,0,0
menchke01,2010,27,3,0,0,0,2,6
mendead01,2010,7,2,0,0,0,0,1
mendolu01,2010,0,0,0,0,0,0,0
meredcl01,2010,0,0,0,0,0,0,0
meyerda02,2010,0,0,0,0,0,0,0
michaja01,2010,186,47,14,1,8,12,29
mickoka01,2010,0,0,0,0,0,0,0
mijarjo01,2010,0,0,0,0,0,0,0
milesaa01,2010,139,39,5,0,0,6,14
millean01,2010,9,0,0,0,0,0,3
milleco01,2010,74,18,5,0,2,2,16
milleja04,2010,55,13,3,0,1,4,23
milleju01,2010,0,0,0,0,0,0,0
millela02,2010,379,105,21,3,4,28,62
milletr02,2010,0,0,0,0,0,0,0
millsbr02,2010,0,0,0,0,0,0,0
millwke01,2010,5,0,0,0,0,0,4
minormi01,2010,10,0,0,0,0,1,7
miranju01,2010,64,14,2,1,3,7,12
mischpa01,2010,8,1,0,0,0,0,4
mitchru01,2010,42,6,0,0,2,0,8
mitrese01,2010,0,0,0,0,0,0,0
mockga01,2010,2,0,0,0,0,0,1
moehlbr01,2010,10,1,0,0,0,0,3
moellch01,2010,14,3,3,0,0,1,4
molinbe01,2010,202,52,6,0,3,14,19
molinbe01,2010,175,42,6,1,2,10,15
molingu01,2010,7,1,0,0,0,0,2
molinjo01,2010,167,41,4,0,6,9,36
molinya01,2010,465,122,19,0,6,42,51
monasca01,2010,14,1,0,0,0,0,7
montalu01,2010,57,8,0,0,0,1,9
montemi01,2010,297,79,20,2,9,29,71
mooread01,2010,205,40,6,0,4,8,63
mooresc02,2010,86,18,2,0,3,8,19
moralfr01,2010,0,0,0,0,0,0,0
moraljo02,2010,36,7,2,0,0,6,14
moralke01,2010,193,56,5,0,11,12,31
morame01,2010,316,90,12,5,7,31,53
morelbr01,2010,65,15,3,0,3,4,17
morelmi01,2010,145,37,4,0,9,25,36
morgany01,2010,509,129,17,7,0,40,88
morneju01,2010,296,102,25,1,18,50,62
morrilo01,2010,244,69,20,7,2,41,51
morrobr01,2010,3,0,0,0,0,0,1
morsemi01,2010,266,77,12,2,15,22,64
mortecl01,2010,0,0,0,0,0,0,0
mortoch02,2010,26,1,0,0,0,0,18
moscogu01,2010,0,0,0,0,0,0,0
moseldu01,2010,0,0,0,0,0,0,0
mossbr01,2010,26,4,1,0,0,1,6
motagu01,2010,1,0,0,0,0,0,1
motteja01,2010,2,0,0,0,0,0,2
moyerja01,2010,26,2,0,0,0,3,13
moylape01,2010,0,0,0,0,0,0,0
mujiced01,2010,0,0,0,0,0,0,0
mulveke01,2010,0,0,0,0,0,0,0
murphda07,2010,419,122,26,2,12,45,71
murphdo01,2010,44,14,6,1,3,2,19
myersbr01,2010,62,11,1,0,0,2,25
nadyxa01,2010,317,81,13,0,6,17,85
napolmi01,2010,453,108,24,1,26,42,137
narvech01,2010,49,16,1,0,0,2,15
navada01,2010,161,39,14,1,1,19,46
navardi01,2010,124,24,5,0,1,12,20
navaros01,2010,20,1,0,0,0,5,4
navarya01,2010,42,6,0,0,0,2,17
nelsoch01,2010,25,7,1,0,0,1,4
nelsojo01,2010,0,0,0,0,0,0,0
neshepa01,2010,0,0,0,0,0,0,0
nickemi01,2010,10,2,0,0,0,0,5
niemaje01,2010,5,0,0,0,0,0,3
niesejo01,2010,53,10,2,0,0,8,27
nievefe01,2010,2,0,0,0,0,0,0
nievewi01,2010,158,32,8,0,3,8,29
nifu01,2010,0,0,0,0,0,0,0
nippedu01,2010,1,0,0,0,0,0,0
nixja01,2010,49,8,1,0,1,7,12
nixja01,2010,282,66,14,0,13,13,75
nixla01,2010,165,48,11,2,4,15,39
nolasri01,2010,47,8,3,0,0,2,16
norbejo01,2010,0,0,0,0,0,0,0
norribu01,2010,44,7,2,0,0,2,13
novaiv01,2010,0,0,0,0,0,0,0
nunezed02,2010,50,14,1,0,1,3,2
nunezle01,2010,0,0,0,0,0,0,0
odayda01,2010,0,0,0,0,0,0,0
oeltjtr01,2010,23,5,1,1,0,4,8
oflaher01,2010,0,0,0,0,0,0,0
ogandal01,2010,1,1,0,0,0,0,0
ohlenro01,2010,26,2,0,0,0,2,16
ohmanwi01,2010,0,0,0,0,0,0,0
ohmanwi01,2010,0,0,0,0,0,0,0
ojedaau01,2010,79,15,3,0,0,8,8
okajihi01,2010,0,0,0,0,0,0,0
olivean01,2010,2,0,0,0,0,0,1
oliveda02,2010,0,0,0,0,0,0,0
olivomi01,2010,394,106,17,6,14,27,117
olsensc01,2010,24,2,0,0,0,0,12
olsonga01,2010,0,0,0,0,0,0,0
ondrulo01,2010,4,0,0,0,0,0,4
ordonma01,2010,323,98,17,1,12,40,38
ortizda01,2010,518,140,36,1,32,82,145
ortizra01,2010,5,0,0,0,0,0,2
ortizru01,2010,0,0,0,0,0,0,0
osullse01,2010,1,0,0,0,0,0,0
osullse01,2010,0,0,0,0,0,0,0
oswalro01,2010,28,4,0,0,0,1,11
oswalro01,2010,29,4,0,0,0,1,4
ottavad01,2010,6,0,0,0,0,1,5
overbly01,2010,534,130,37,2,20,67,131
owingmi01,2010,14,3,0,0,1,0,6
padilvi01,2010,26,4,1,0,0,2,12
paganan01,2010,579,168,31,7,11,44,97
pagnoma01,2010,39,14,2,0,1,2,8
palmema01,2010,0,0,0,0,0,0,0
papeljo01,2010,0,0,0,0,0,0,0
parkch01,2010,0,0,0,0,0,0,0
parkch01,2010,1,0,0,0,0,0,0
parnebo01,2010,1,0,0,0,0,0,0
parrage01,2010,364,95,19,6,3,23,76
parrama01,2010,34,6,2,0,0,3,14
parrijo01,2010,0,0,0,0,0,0,0
patteco01,2010,308,83,16,1,8,20,75
patteer01,2010,103,21,5,2,4,7,31
patteer01,2010,84,19,3,3,2,7,31
pattotr01,2010,0,0,0,0,0,0,0
pauleda01,2010,0,0,0,0,0,0,0
paulife01,2010,24,7,1,0,0,1,8
pauliro01,2010,316,82,18,0,4,25,51
paulxa01,2010,121,28,8,1,0,8,24
pavanca01,2010,6,3,0,0,0,0,2
paytoja01,2010,35,12,4,1,0,1,4
pearcst01,2010,29,8,2,1,0,7,6
peavyja01,2010,7,1,0,0,0,0,3
pedrodu01,2010,302,87,24,1,12,37,38
pelfrmi01,2010,62,7,0,0,0,2,13
penabr01,2010,158,40,10,0,1,12,27
penaca01,2010,484,95,18,0,28,87,158
penara02,2010,154,35,1,1,0,6,27
penato03,2010,0,0,0,0,0,0,0
pencehu01,2010,614,173,29,3,25,41,105
pennha01,2010,0,0,0,0,0,0,0
pennicl01,2010,508,127,26,8,6,50,96
pennybr01,2010,19,3,0,0,1,0,6
peraljh01,2010,334,82,23,2,7,32,69
peraljh01,2010,217,55,7,0,8,21,34
peraljo01,2010,3,0,0,0,0,0,2
perdolu01,2010,0,0,0,0,0,0,0
perezch01,2010,0,0,0,0,0,0,0
perezol01,2010,9,1,0,0,0,1,4
perezra01,2010,0,0,0,0,0,0,0
perkigl01,2010,0,0,0,0,0,0,0
perryry01,2010,0,0,0,0,0,0,0
pestavi01,2010,0,0,0,0,0,0,0
peterbr01,2010,24,2,0,0,0,1,6
pettian01,2010,4,1,0,0,0,0,3
phillbr01,2010,626,172,33,5,18,46,83
phillpa01,2010,23,5,0,0,0,2,7
piefe01,2010,288,79,15,5,5,13,52
pierrju01,2010,651,179,18,3,1,45,47
pierzaj01,2010,474,128,29,0,9,15,39
pineijo01,2010,3,0,0,0,0,2,2
pintore01,2010,0,0,0,0,0,0,0
plouftr01,2010,41,6,1,0,2,0,14
podsesc01,2010,390,121,8,6,5,29,57
podsesc01,2010,149,39,6,1,1,11,26
polanpl01,2010,554,165,27,2,6,32,47
porceri01,2010,1,0,0,0,0,0,1
posadjo01,2010,383,95,23,1,18,59,99
poseybu01,2010,406,124,23,2,18,30,55
powella01,2010,112,24,4,0,2,15,29
pradoma01,2010,599,184,40,3,15,40,86
preslal01,2010,23,6,1,0,0,1,8
priceda01,2010,7,1,0,0,0,0,5
proctsc01,2010,0,0,0,0,0,0,0
pujolal01,2010,587,183,39,1,42,103,76
puntoni01,2010,252,60,11,1,1,28,50
purceda01,2010,0,0,0,0,0,0,0
putzjj01,2010,0,0,0,0,0,0,0
quallch01,2010,0,0,0,0,0,0,0
quallch01,2010,0,0,0,0,0,0,0
quentca01,2010,453,110,25,2,26,50,83
quinlro01,2010,33,4,2,0,0,2,6
quinthu01,2010,265,62,10,0,4,8,59
quirogu01,2010,7,2,1,0,0,0,1
raburry01,2010,371,104,25,1,15,27,92
ramiral03,2010,585,165,29,2,18,27,82
ramirar01,2010,465,112,21,1,25,34,90
ramired01,2010,0,0,0,0,0,0,0
ramirha01,2010,543,163,28,2,21,64,93
ramirma02,2010,196,61,15,0,8,32,38
ramirma02,2010,69,18,1,0,1,14,23
ramirma03,2010,69,15,3,0,2,12,22
ramirra02,2010,0,0,0,0,0,0,0
ramirra02,2010,0,0,0,0,0,0,0
ramosce01,2010,0,0,0,0,0,0,0
ramoswi01,2010,27,8,3,0,0,0,3
ramoswi01,2010,52,14,4,0,1,2,9
ransoco01,2010,42,8,0,0,2,3,11
rapadcl01,2010,0,0,0,0,0,0,0
rasmuco01,2010,464,128,28,3,23,63,148
rauchjo01,2010,0,0,0,0,0,0,0
raych01,2010,0,0,0,0,0,0,0
raych01,2010,0,0,0,0,0,0,0
raynojo01,2010,10,2,0,0,0,1,3
rayro01,2010,0,0,0,0,0,0,0
reddijo01,2010,62,12,3,1,1,1,15
redmomi01,2010,63,13,4,0,0,2,10
reedje03,2010,21,3,0,0,1,2,8
reimono01,2010,116,24,5,0,3,12,26
renteed01,2010,243,67,11,2,3,21,43
repkoja01,2010,127,29,6,0,3,13,38
resopch01,2010,0,0,0,0,0,0,0
resopch01,2010,0,0,0,0,0,0,0
reverbe01,2010,28,5,0,0,0,2,5
reyesde01,2010,2,0,0,0,0,0,0
reyesjo01,2010,563,159,29,10,11,31,63
reyesjo03,2010,1,0,0,0,0,1,0
reynoma01,2010,499,99,17,2,32,83,211
reynoma02,2010,0,0,0,0,0,1,0
rhodear01,2010,0,0,0,0,0,0,0
rhymewi01,2010,191,58,12,3,1,14,16
richacl01,2010,61,9,2,0,0,1,21
richadu02,2010,0,0,0,0,0,0,0
rincoju01,2010,1,0,0,0,0,0,0
ringro01,2010,0,0,0,0,0,0,0
riosal01,2010,567,161,29,3,21,38,93
riskeda01,2010,0,0,0,0,0,0,0
riverju01,2010,416,105,20,0,15,33,58
riverma01,2010,1,0,0,0,0,0,0
rivermi02,2010,14,0,0,0,0,2,3
riversa01,2010,0,0,0,0,0,0,0
roberbr01,2010,230,64,14,0,4,26,40
roberda08,2010,0,0,0,0,0,0,0
roberna01,2010,26,5,1,0,0,2,6
roberna01,2010,0,0,0,0,0,0,0
roberry01,2010,66,13,4,0,2,3,17
rodnefe01,2010,0,0,0,0,0,0,0
rodrial01,2010,522,141,29,2,30,59,98
rodrifr03,2010,0,0,0,0,0,0,0
rodrifr04,2010,0,0,0,0,0,0,0
rodrihe03,2010,0,0,0,0,0,0,0
rodriiv01,2010,398,106,18,1,4,16,66
rodrira01,2010,0,0,0,0,0,0,0
rodrira01,2010,0,0,0,0,0,0,0
rodrise01,2010,343,86,19,2,9,21,97
rodriwa01,2010,63,12,2,0,0,1,23
roenijo01,2010,0,0,0,0,0,0,0
rogeres01,2010,18,3,2,0,0,0,7
rogerma01,2010,2,1,0,0,0,0,1
rohliry01,2010,15,3,0,0,0,2,5
rolensc01,2010,471,134,34,3,20,50,82
rolliji01,2010,350,85,16,3,8,40,32
romerjc01,2010,0,0,0,0,0,0,0
romerni01,2010,4,0,0,0,0,0,0
romerri01,2010,4,0,0,0,0,0,3
rominan01,2010,11,1,0,0,0,0,4
romose01,2010,2,0,0,0,0,0,2
rosaca01,2010,0,0,0,0,0,0,0
rosalad01,2010,255,69,8,2,7,19,65
rosalle01,2010,2,0,0,0,0,0,0
rosarsa02,2010,0,0,0,0,0,0,0
rossco01,2010,452,120,24,3,11,30,100
rossco01,2010,73,21,4,0,3,7,21
rossda01,2010,121,35,13,2,2,20,28
rossty01,2010,1,0,0,0,0,0,1
rowanaa01,2010,331,76,12,2,11,16,74
rowlary01,2010,4,0,0,0,0,0,3
ruizca01,2010,371,112,28,1,8,55,54
ruizra01,2010,40,6,2,0,1,0,11
runzlda01,2010,1,0,0,0,0,0,1
rupejo01,2010,0,0,0,0,0,0,0
russead01,2010,0,0,0,0,0,0,0
russeja02,2010,4,0,0,0,0,0,2
russoke01,2010,49,9,2,0,0,3,9
ryalru01,2010,207,54,7,1,3,8,67
ryanbr01,2010,439,98,19,3,2,33,60
ryanmi03,2010,39,8,4,0,0,1,5
rzepcma01,2010,0,0,0,0,0,0,0
sabatcc01,2010,5,1,0,0,0,0,3
saitota01,2010,1,0,0,0,0,0,1
salasfe01,2010,0,0,0,0,0,0,0
salazos01,2010,131,31,4,0,3,16,23
salech01,2010,0,0,0,0,0,0,0
saltaja01,2010,5,1,0,0,0,0,1
saltaja01,2010,19,3,3,0,0,6,4
samarje01,2010,4,1,0,0,0,2,2
sampsch01,2010,0,0,0,0,0,0,0
sanabal01,2010,22,1,0,0,0,0,11
sanchan01,2010,59,6,0,0,0,4,28
sanchan02,2010,3,0,0,0,0,0,0
sanchan02,2010,250,70,9,4,0,11,45
sanchbr01,2010,1,0,0,0,0,0,0
sanchfr01,2010,431,126,22,1,7,32,68
sanchga01,2010,572,156,37,3,19,57,101
sanchjo01,2010,58,8,0,1,0,0,26
sanchro01,2010,0,0,0,0,0,0,0
sandopa01,2010,563,151,34,3,13,47,81
santaca01,2010,150,39,13,0,6,37,29
santaer01,2010,0,0,0,0,0,0,0
santajo01,2010,62,11,3,0,1,0,22
santira01,2010,320,84,9,1,3,30,56
santose01,2010,0,0,0,0,0,0,0
sardida01,2010,39,8,2,0,3,1,13
saundjo01,2010,1,0,0,0,0,0,0
saundjo01,2010,23,2,0,0,0,1,8
saundmi01,2010,289,61,11,2,10,35,84
sborzja01,2010,0,0,0,0,0,0,0
scalebo01,2010,13,4,0,0,0,7,5
scherma01,2010,2,0,0,0,0,0,0
schiena01,2010,227,55,13,3,3,20,38
schleda01,2010,0,0,0,0,0,0,0
schlibr01,2010,0,0,0,0,0,0,0
schlitr01,2010,1,0,0,0,0,0,0
schmiko01,2010,8,1,0,0,0,1,0
schnebr01,2010,125,30,4,1,4,19,25
schoesc01,2010,0,0,0,0,0,0,0
schumsk01,2010,476,126,18,1,5,43,64
scottlu01,2010,447,127,29,1,27,59,98
scutama01,2010,632,174,38,0,11,53,71
seddoch01,2010,0,0,0,0,0,0,0
shealry01,2010,7,0,0,0,0,0,2
sheetbe01,2010,3,1,0,0,0,0,2
sherrge01,2010,0,0,0,0,0,1,0
shielja02,2010,2,1,0,0,0,0,0
shielsc01,2010,1,0,0,0,0,0,1
shoppke01,2010,158,31,8,0,5,20,71
silvaca01,2010,31,2,1,0,0,3,12
simonal01,2010,0,0,0,0,0,0,0
sinkbbr01,2010,0,0,0,0,0,0,0
sippto01,2010,0,0,0,0,0,0,0
sizemgr01,2010,128,27,6,2,0,9,35
sizemsc01,2010,143,32,7,0,3,15,40
slamaan01,2010,0,0,0,0,0,0,0
slatedo01,2010,0,0,0,0,0,0,0
sloweke01,2010,2,0,0,0,0,0,1
smithch07,2010,0,0,0,0,0,0,0
smithgr02,2010,13,4,2,0,0,0,1
smithjo05,2010,0,0,0,0,0,0,0
smithjo06,2010,3,0,0,0,0,0,1
smithse01,2010,358,88,19,5,17,35,67
smoakju01,2010,235,49,10,0,8,38,57
smoakju01,2010,113,27,4,0,5,8,34
snellia01,2010,0,0,0,0,0,0,0
snidetr01,2010,298,76,20,0,14,21,79
snydebr02,2010,27,5,1,0,0,1,12
snydebr03,2010,20,6,2,0,0,0,3
snydech02,2010,195,45,8,0,10,36,61
snydech02,2010,124,21,1,0,5,16,33
sogarer01,2010,7,3,0,0,0,2,1
sonnaan01,2010,1,0,0,0,0,0,1
soriaal01,2010,496,128,40,3,24,45,123
soriajo01,2010,0,0,0,0,0,0,0
soriara01,2010,0,0,0,0,0,0,0
sosajo02,2010,2,1,0,0,0,0,1
sotoge01,2010,322,90,19,0,17,62,83
spande01,2010,629,166,24,10,3,60,74
spilbry01,2010,341,95,20,2,10,39,83
sprinru01,2010,0,0,0,0,0,0,0
stairma01,2010,99,23,6,0,6,11,32
stammcr01,2010,38,9,3,0,0,1,15
stangda01,2010,0,0,0,0,0,0,0
stantmi03,2010,359,93,21,1,22,34,123
staufti01,2010,17,3,2,0,0,2,12
stavini01,2010,121,31,4,0,2,4,28
sternad01,2010,8,0,0,0,0,0,2
stettmi01,2010,0,0,0,0,0,0,0
steveje01,2010,0,0,0,0,0,0,0
stewach01,2010,0,0,0,0,0,0,0
stewaia01,2010,386,99,14,2,18,45,110
stokebr01,2010,0,0,0,0,0,0,0
stoneto01,2010,0,0,0,0,0,0,0
storedr01,2010,2,1,0,0,0,0,1
stpiema01,2010,9,2,1,0,0,0,2
strasst01,2010,20,1,0,0,0,0,7
streehu01,2010,1,0,0,0,0,0,1
stricsc01,2010,0,0,0,0,0,0,0
stroppe01,2010,0,0,0,0,0,0,0
stubbdr01,2010,514,131,19,6,22,55,168
sullico01,2010,64,12,1,1,0,6,18
suppaje01,2010,5,1,0,0,0,0,1
suppaje01,2010,21,4,1,0,0,1,5
suttodr01,2010,3,2,0,0,1,0,1
suttodr01,2010,36,8,1,0,1,3,12
suzukic01,2010,680,214,30,3,6,45,86
suzukku01,2010,495,120,18,2,13,33,49
sweenbr01,2010,0,0,0,0,0,0,0
sweenmi01,2010,99,26,3,0,6,9,14
sweenmi01,2010,52,12,2,0,2,5,7
sweenry01,2010,303,89,20,2,1,24,41
swishni01,2010,566,163,33,3,29,58,139
tabatjo01,2010,405,121,21,4,4,28,57
takahhi01,2010,16,1,0,0,0,0,3
talbomi01,2010,5,0,0,0,0,0,4
tallebr01,2010,1,0,0,0,0,0,0
tanketa01,2010,0,0,0,0,0,0,0
taschja01,2010,0,0,0,0,0,1,0
taschja01,2010,0,0,0,0,0,0,0
tatisfe01,2010,65,12,4,0,2,6,19
tatumcr01,2010,114,32,4,0,0,12,21
taverwi01,2010,35,7,0,1,0,2,6
teagata01,2010,71,11,1,0,4,8,34
teahema01,2010,233,60,13,2,4,25,61
teixema01,2010,601,154,36,0,33,93,122
tejadmi01,2010,401,108,16,0,7,15,39
tejadmi01,2010,235,63,10,0,8,15,28
tejadru01,2010,216,46,12,0,1,22,38
tejedro01,2010,0,0,0,0,0,0,0
texeika01,2010,0,0,0,0,0,0,0
texeika01,2010,1,0,0,0,0,0,1
thamema01,2010,212,61,7,0,12,19,61
thatcjo01,2010,0,0,0,0,0,0,0
thayeda01,2010,0,0,0,0,0,0,0
theriry01,2010,388,110,10,2,1,19,46
theriry01,2010,198,48,5,0,1,22,28
tholejo01,2010,202,56,7,1,3,24,25
thomabr01,2010,0,0,0,0,0,0,0
thomaju01,2010,1,0,0,0,0,0,1
thomeji01,2010,276,78,16,2,25,60,82
thompbr01,2010,0,0,0,0,0,0,0
